OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU,TotalVaccinated,DailyVaccinated
908,ALBERTA,AB,40,2020/03/29 12:00:00+00,661,73,20,3,1,44999,2472,585,19,,,,,,
922,ALBERTA,AB,29,2020/03/30 12:00:00+00,690,94,21,8,5,46057,1058,588,3,,,,,,
938,ALBERTA,AB,64,2020/03/31 12:00:00+00,754,120,26,9,1,48692,2635,625,37,,,,,,
951,ALBERTA,AB,117,2020/04/01 12:00:00+00,871,142,22,11,2,53141,4449,718,93,,,,,,
965,ALBERTA,AB,97,2020/04/02 12:00:00+00,968,174,32,13,2,57096,3955,781,63,,,,,,
978,ALBERTA,AB,107,2020/04/03 12:00:00+00,1075,196,22,18,5,61960,4864,861,80,,,,,,
992,ALBERTA,AB,106,2020/04/04 12:00:00+00,1181,196,0,20,2,64108,2148,965,104,,,,,,
1008,ALBERTA,AB,69,2020/04/05 12:00:00+00,1250,279,83,23,3,65093,985,948,-17,,,,,,
1021,ALBERTA,AB,98,2020/04/06 12:00:00+00,1348,361,82,24,1,65914,821,963,15,,,,,,
1034,ALBERTA,AB,25,2020/04/07 12:00:00+00,1373,447,86,26,2,67117,1203,900,-63,,,,,,
1046,ALBERTA,AB,50,2020/04/08 12:00:00+00,1423,519,72,29,3,68762,1645,875,-25,,,,,,
1059,ALBERTA,AB,28,2020/04/09 12:00:00+00,1451,592,73,32,3,70247,1485,827,-48,97,97,33,33,,
1101,ALBERTA,AB,49,2020/04/10 12:00:00+00,1500,592,0,39,7,72370,2123,869,42,101,4,33,0,,
1115,ALBERTA,AB,69,2020/04/11 12:00:00+00,1569,774,182,40,1,75278,2908,755,-114,105,4,33,0,,
1129,ALBERTA,AB,82,2020/04/12 12:00:00+00,1651,823,49,44,4,77316,2038,784,29,107,2,34,1,,
1157,ALBERTA,AB,81,2020/04/13 12:00:00+00,1732,877,54,46,2,79781,2465,809,25,110,3,34,0,,
1171,ALBERTA,AB,138,2020/04/14 12:00:00+00,1870,914,37,48,2,82649,2868,908,99,110,0,34,0,,
1266,ALBERTA,AB,126,2020/04/15 12:00:00+00,1996,914,0,48,0,85502,2853,1034,126,115,5,35,1,,
1281,ALBERTA,AB,162,2020/04/16 12:00:00+00,2158,914,0,50,2,88281,2779,1194,160,44,-71,14,-21,,
1296,ALBERTA,AB,239,2020/04/17 12:00:00+00,2397,1124,210,50,0,92805,4524,1223,29,60,16,13,-1,,
1311,ALBERTA,AB,165,2020/04/18 12:00:00+00,2562,1162,38,51,1,96897,4092,1349,126,57,-3,14,1,,
1326,ALBERTA,AB,241,2020/04/19 12:00:00+00,2803,1198,36,55,4,101323,4426,1550,201,57,0,14,0,,
