OBJECTID,Province,Abbreviation,DailyTotals,SummaryDate,TotalCases,TotalRecovered,DailyRecovered,TotalDeaths,DailyDeaths,TotalTested,DailyTested,TotalActive,DailyActive,TotalHospitalized,DailyHospitalized,TotalICU,DailyICU,TotalVaccinated,DailyVaccinated
3608,ONTARIO,ON,0,2020/09/07 04:00:00+00,43161,38958,0,2813,0,3144106,0,1390,0,52,0,15,0,,
3623,ONTARIO,ON,375,2020/09/08 12:00:00+00,43536,39196,238,2813,0,3171062,26956,1527,137,54,2,17,2,,
3638,ONTARIO,ON,149,2020/09/09 12:00:00+00,43685,39332,136,2813,0,3188667,17605,1540,13,55,1,15,-2,,
3653,ONTARIO,ON,170,2020/09/10 12:00:00+00,43855,39474,142,2814,1,3213336,24669,1567,27,54,-1,14,-1,,
3668,ONTARIO,ON,213,2020/09/11 12:00:00+00,44068,39598,124,2813,-1,3245837,32501,1657,90,49,-5,18,4,,
3683,ONTARIO,ON,232,2020/09/12 12:00:00+00,44300,39717,119,2814,1,3281455,35618,1769,112,43,-6,12,-6,,
3698,ONTARIO,ON,204,2020/09/13 12:00:00+00,44504,39841,124,2815,1,3312598,31143,1848,79,39,-4,14,2,,
3728,ONTARIO,ON,313,2020/09/14 12:00:00+00,44817,39974,133,2816,1,3342138,29540,2027,179,47,8,17,3,,
3743,ONTARIO,ON,251,2020/09/15 12:00:00+00,45068,40091,117,2820,4,3369802,27664,2157,130,47,0,19,2,,
3758,ONTARIO,ON,315,2020/09/16 12:00:00+00,45383,40245,154,2822,2,3398563,28761,2316,159,44,-3,20,1,,
3773,ONTARIO,ON,293,2020/09/17 12:00:00+00,45676,40424,179,2825,3,3433697,35134,2427,111,53,9,21,1,,
3788,ONTARIO,ON,401,2020/09/18 12:00:00+00,46077,40600,176,2825,0,3469523,35826,2652,225,58,5,20,-1,,
3803,ONTARIO,ON,407,2020/09/19 12:00:00+00,46484,40777,177,2826,1,3508463,38940,2881,229,64,6,20,0,,
3818,ONTARIO,ON,365,2020/09/20 12:00:00+00,46849,40968,191,2827,1,3548590,40127,3054,173,63,-1,23,3,,
3833,ONTARIO,ON,425,2020/09/21 12:00:00+00,47274,41146,178,2829,2,3612832,64242,3299,245,65,2,22,-1,,
3848,ONTARIO,ON,478,2020/09/22 12:00:00+00,47752,41342,196,2832,3,3614544,1712,3578,279,82,17,24,2,,
3863,ONTARIO,ON,335,2020/09/23 12:00:00+00,48087,41600,258,2835,3,3649980,35436,3652,74,88,6,24,0,,
3878,ONTARIO,ON,409,2020/09/24 12:00:00+00,48496,41886,286,2836,1,3680614,30634,3774,122,88,0,27,3,,
3893,ONTARIO,ON,409,2020/09/25 12:00:00+00,48905,42169,283,2837,1,3722479,41865,3899,125,87,-1,25,-2,,
3908,ONTARIO,ON,435,2020/09/26 12:00:00+00,49340,42507,338,2837,0,3765717,43238,3996,97,100,13,28,3,,
3923,ONTARIO,ON,491,2020/09/27 12:00:00+00,49831,42796,289,2839,2,3808226,42509,4196,200,112,12,28,0,,
3938,ONTARIO,ON,700,2020/09/28 12:00:00+00,50531,43127,331,2840,1,3849337,41111,4564,368,128,16,29,1,,
3953,ONTARIO,ON,554,2020/09/29 12:00:00+00,51085,43450,323,2844,4,3887712,38375,4791,227,137,9,30,1,,
3968,ONTARIO,ON,625,2020/09/30 12:00:00+00,51710,43907,457,2848,4,3923465,35753,4955,164,150,13,35,5,,
3983,ONTARIO,ON,538,2020/10/01 12:00:00+00,52248,44422,515,2851,3,3963111,39646,4975,20,162,12,36,1,,
3998,ONTARIO,ON,732,2020/10/02 12:00:00+00,52980,44850,428,2927,76,4003204,40093,5203,228,167,5,38,2,,
4013,ONTARIO,ON,653,2020/10/03 12:00:00+00,53633,45285,435,2968,41,4049458,46254,5380,177,155,-12,41,3,,
4028,ONTARIO,ON,566,2020/10/04 12:00:00+00,54199,45819,534,2975,7,4089119,39661,5405,25,169,14,41,0,,
4043,ONTARIO,ON,615,2020/10/05 12:00:00+00,54814,46360,541,2980,5,4127315,38196,5474,69,176,7,44,3,,
4058,ONTARIO,ON,548,2020/10/06 12:00:00+00,55362,46906,546,2987,7,4169346,42031,5469,-5,192,16,41,-3,,
4073,ONTARIO,ON,583,2020/10/07 12:00:00+00,55945,47613,707,2988,1,4212623,43277,5344,-125,195,3,43,2,,
4088,ONTARIO,ON,797,2020/10/08 12:00:00+00,56742,48308,695,2992,4,4261111,48488,5442,98,206,11,47,4,,
4103,ONTARIO,ON,939,2020/10/09 12:00:00+00,57681,49032,724,2997,5,4306025,44914,5652,210,225,19,47,0,,
4118,ONTARIO,ON,809,2020/10/10 12:00:00+00,58490,49732,700,3004,7,4350323,44298,5754,102,213,-12,48,1,,
4133,ONTARIO,ON,649,2020/10/11 12:00:00+00,59139,50437,705,3005,1,4394461,44138,5697,-57,217,4,51,3,,
4148,ONTARIO,ON,0,2020/10/12 12:00:00+00,59139,50437,0,3005,0,4394461,0,5697,0,217,0,51,0,,
4163,ONTARIO,ON,1553,2020/10/13 12:00:00+00,60692,51729,1292,3017,12,4462167,67706,5946,249,203,-14,53,2,,
4178,ONTARIO,ON,721,2020/10/14 12:00:00+00,61413,52512,783,3017,0,4494373,32206,5884,-62,231,28,64,11,,
4193,ONTARIO,ON,783,2020/10/15 12:00:00+00,62196,53291,779,3022,5,4534334,39961,5883,-1,253,22,62,-2,,
4208,ONTARIO,ON,712,2020/10/16 12:00:00+00,62908,54004,713,3031,9,4572841,38507,5873,-10,261,8,67,5,,
4223,ONTARIO,ON,805,2020/10/17 12:00:00+00,63713,54686,682,3041,10,4617563,44722,5986,113,278,17,72,5,,
4238,ONTARIO,ON,658,2020/10/18 12:00:00+00,64371,55371,685,3046,5,4658413,40850,5954,-32,247,-31,71,-1,,
4253,ONTARIO,ON,704,2020/10/19 12:00:00+00,65075,55978,607,3050,4,4690277,31864,6047,93,252,5,69,-2,,
4268,ONTARIO,ON,821,2020/10/20 12:00:00+00,65896,56606,628,3053,3,4714326,24049,6237,190,274,22,72,3,,
4283,ONTARIO,ON,790,2020/10/21 12:00:00+00,66686,57325,719,3062,9,4746972,32646,6299,62,260,-14,71,-1,,
4298,ONTARIO,ON,841,2020/10/22 12:00:00+00,67527,58066,741,3071,9,4785832,38860,6390,91,270,10,74,3,,
4328,ONTARIO,ON,826,2020/10/23 12:00:00+00,68353,58799,733,3080,9,4825851,40019,6474,84,276,6,78,4,,
4343,ONTARIO,ON,978,2020/10/24 12:00:00+00,69331,59424,625,3086,6,4870002,44151,6821,347,294,18,82,4,,
4358,ONTARIO,ON,1042,2020/10/25 12:00:00+00,70373,60160,736,3093,7,4908771,38769,7120,299,278,-16,54,-28,,
4373,ONTARIO,ON,851,2020/10/26 12:00:00+00,71224,60839,679,3099,6,4937423,28652,7286,166,295,17,78,24,,
4388,ONTARIO,ON,827,2020/10/27 12:00:00+00,72051,61530,691,3103,4,4961368,23945,7418,132,312,17,75,-3,,
4403,ONTARIO,ON,834,2020/10/28 12:00:00+00,72885,62303,773,3108,5,4991378,30010,7474,56,312,0,71,-4,,
4418,ONTARIO,ON,934,2020/10/29 12:00:00+00,73819,63123,820,3118,10,5026999,35621,7578,104,322,10,77,6,,
4433,ONTARIO,ON,896,2020/10/30 12:00:00+00,74715,63919,796,3127,9,5068007,41008,7669,91,314,-8,75,-2,,
4448,ONTARIO,ON,1015,2020/10/31 12:00:00+00,75730,64717,798,3136,9,5109927,41920,7877,208,320,6,73,-2,,
4463,ONTARIO,ON,977,2020/11/01 12:00:00+00,76707,65581,864,3145,9,5147060,37133,7981,104,650,330,72,-1,,
4478,ONTARIO,ON,948,2020/11/02 12:00:00+00,77655,66407,826,3152,7,5174968,27908,8096,115,328,-322,75,3,,
4493,ONTARIO,ON,1050,2020/11/03 12:00:00+00,78705,67244,837,3166,14,5200247,25279,8295,199,357,29,73,-2,,
4508,ONTARIO,ON,987,2020/11/04 12:00:00+00,79692,68189,945,3182,16,5228814,28567,8321,26,367,10,75,2,,
4523,ONTARIO,ON,998,2020/11/05 12:00:00+00,80690,69137,948,3195,13,5264568,35754,8358,37,381,14,86,11,,
4538,ONTARIO,ON,1003,2020/11/06 12:00:00+00,81693,70086,949,3209,14,5305836,41268,8398,40,380,-1,86,0,,
4553,ONTARIO,ON,1132,2020/11/07 12:00:00+00,82825,70938,852,3220,11,5354001,48165,8667,269,384,4,88,2,,
4568,ONTARIO,ON,1328,2020/11/08 12:00:00+00,84153,71815,877,3233,13,5382578,28577,9105,438,374,-10,88,0,,
4598,ONTARIO,ON,1242,2020/11/09 12:00:00+00,85395,72636,821,3245,12,5410979,28401,9514,409,367,-7,84,-4,,
4628,ONTARIO,ON,1388,2020/11/10 12:00:00+00,86783,73417,781,3260,15,5440104,29125,10106,592,422,55,82,-2,,
4658,ONTARIO,ON,1426,2020/11/11 12:00:00+00,88209,74303,886,3275,15,5476811,36707,10631,525,424,2,88,6,,
4688,ONTARIO,ON,1575,2020/11/12 12:00:00+00,89784,75220,917,3293,18,5516370,39559,11271,640,431,7,98,10,,
4733,ONTARIO,ON,1396,2020/11/13 12:00:00+00,91180,76238,1018,3312,19,5556879,40509,11630,359,452,21,106,8,,
4763,ONTARIO,ON,1581,2020/11/14 12:00:00+00,92761,77241,1003,3332,20,5601716,44837,12188,558,502,50,107,1,,
4793,ONTARIO,ON,1248,2020/11/15 12:00:00+00,94009,78303,1062,3361,29,5601716,0,12345,157,479,-23,118,11,,
4808,ONTARIO,ON,1487,2020/11/16 12:00:00+00,95496,79295,992,3371,10,5677273,75557,12830,485,500,21,125,7,,
4823,ONTARIO,ON,1249,2020/11/17 12:00:00+00,96745,80430,1135,3383,12,5703741,26468,12830,0,529,29,127,2,,
4838,ONTARIO,ON,1417,2020/11/18 12:00:00+00,98162,81925,1495,3415,32,5737181,33440,12822,-8,535,6,127,0,,
4853,ONTARIO,ON,1210,2020/11/19 12:00:00+00,99372,83301,1376,3443,28,5779019,41838,12628,-194,526,-9,146,19,,
4868,ONTARIO,ON,1418,2020/11/20 12:00:00+00,100790,84716,1415,3451,8,5827192,48173,12623,-5,518,-8,142,-4,,
4883,ONTARIO,ON,1588,2020/11/21 12:00:00+00,102378,86079,1363,3472,21,5873863,46671,12827,204,513,-5,146,4,,
4898,ONTARIO,ON,1534,2020/11/22 12:00:00+00,103912,87508,1429,3486,14,5920252,46389,12912,85,484,-29,147,1,,
4913,ONTARIO,ON,1589,2020/11/23 12:00:00+00,105501,88992,1484,3505,19,5957723,37471,13004,92,507,23,156,9,,
4928,ONTARIO,ON,1009,2020/11/24 12:00:00+00,106510,90074,1082,3519,14,5984776,27053,12917,-87,534,27,159,3,,
4943,ONTARIO,ON,1373,2020/11/25 12:00:00+00,107883,91550,1476,3554,35,6020852,36076,12779,-138,523,-11,159,0,,
4958,ONTARIO,ON,1478,2020/11/26 12:00:00+00,109361,92915,1365,3575,21,6068428,47576,12871,92,556,33,151,-8,,
4973,ONTARIO,ON,1855,2020/11/27 12:00:00+00,111216,94366,1451,3595,20,6126465,58037,13255,384,542,-14,151,0,,
4988,ONTARIO,ON,1822,2020/11/28 12:00:00+00,113038,95876,1510,3624,29,6181551,55086,13538,283,595,53,155,4,,
5003,ONTARIO,ON,1708,2020/11/29 12:00:00+00,114746,97319,1443,3648,24,6235310,53759,13779,241,586,-9,156,1,,
5018,ONTARIO,ON,1746,2020/11/30 12:00:00+00,116492,98639,1320,3656,8,6274916,39606,14197,418,618,32,168,12,,
5033,ONTARIO,ON,1707,2020/12/01 12:00:00+00,118199,100012,1373,3663,7,6309556,34640,14524,327,645,27,185,17,,
5048,ONTARIO,ON,1723,2020/12/02 12:00:00+00,119922,101698,1686,3698,35,6353782,44226,14526,2,656,11,183,-2,,
5063,ONTARIO,ON,1824,2020/12/03 12:00:00+00,121746,103239,1541,3712,14,6406655,52873,14795,269,666,10,195,12,,
5078,ONTARIO,ON,1780,2020/12/04 12:00:00+00,123526,104792,1553,3737,25,6462656,56001,14997,202,674,8,207,12,,
5093,ONTARIO,ON,1859,2020/12/05 12:00:00+00,125385,106416,1624,3757,20,6522055,59399,15212,215,709,35,202,-5,,
5108,ONTARIO,ON,1924,2020/12/06 12:00:00+00,127309,107990,1574,3772,15,6581306,59251,15547,335,701,-8,204,2,,
5123,ONTARIO,ON,1925,2020/12/07 12:00:00+00,129234,109402,1412,3798,26,6626589,45283,16034,487,725,24,213,9,,
5153,ONTARIO,ON,1676,2020/12/08 12:00:00+00,130910,110951,1549,3808,10,6665787,39198,16151,117,794,69,219,6,,
5168,ONTARIO,ON,1890,2020/12/09 12:00:00+00,132800,112875,1924,3836,28,6714333,48546,16089,-62,811,17,221,2,,
5183,ONTARIO,ON,1983,2020/12/10 12:00:00+00,134783,114679,1804,3871,35,6776142,61809,16233,144,829,18,228,7,,
5198,ONTARIO,ON,1848,2020/12/11 12:00:00+00,136631,116432,1753,3916,45,6839193,63051,16283,50,808,-21,235,7,,
5213,ONTARIO,ON,1873,2020/12/12 12:00:00+00,138504,118350,1918,3933,17,6904453,65260,16221,-62,855,47,237,2,,
5228,ONTARIO,ON,1677,2020/12/13 12:00:00+00,140181,120028,1678,3949,16,6962643,58190,16204,-17,813,-42,253,16,,
5243,ONTARIO,ON,1940,2020/12/14 12:00:00+00,142121,121563,1535,3972,23,7019734,57091,16586,382,857,44,244,-9,,
5258,ONTARIO,ON,2275,2020/12/15 12:00:00+00,144396,123373,1810,3992,20,7059300,39566,17031,445,921,64,249,5,,
5273,ONTARIO,ON,2139,2020/12/16 12:00:00+00,146535,125416,2043,4035,43,7108489,49189,17084,53,932,11,256,7,,
5288,ONTARIO,ON,2432,2020/12/17 12:00:00+00,148967,127425,2009,4058,23,7166667,58178,17484,400,919,-13,263,7,,
5303,ONTARIO,ON,2290,2020/12/18 12:00:00+00,151257,129417,1992,4098,40,7234913,68246,17742,258,877,-42,261,-2,,
5318,ONTARIO,ON,2357,2020/12/19 12:00:00+00,153614,131282,1865,4125,27,7302120,67207,18207,465,895,18,256,-5,,
5333,ONTARIO,ON,2316,2020/12/20 12:00:00+00,155930,133213,1931,4150,25,7371532,69412,18567,360,875,-20,261,5,,
5348,ONTARIO,ON,2123,2020/12/21 12:00:00+00,158053,134867,1654,4167,17,7426037,54505,19019,452,915,40,265,4,,
5363,ONTARIO,ON,2202,2020/12/22 12:00:00+00,160255,136767,1900,4188,21,7358220,-67817,19300,281,1005,90,273,8,,
5378,ONTARIO,ON,2408,2020/12/23 12:00:00+00,162663,139010,2243,4229,41,7414880,56660,19424,124,1002,-3,275,2,,
5393,ONTARIO,ON,2447,2020/12/24 12:00:00+00,165110,141023,2013,4278,49,7479472,64592,19809,385,967,-35,277,2,,
5408,ONTARIO,ON,0,2020/12/25 12:00:00+00,165110,141023,0,4278,0,7479472,0,19809,0,967,0,277,0,,
5423,ONTARIO,ON,4301,2020/12/26 12:00:00+00,169411,145173,4150,4359,81,7479472,0,19879,70,755,-212,286,9,,
5438,ONTARIO,ON,2005,2020/12/27 12:00:00+00,171416,147178,2005,4377,18,7632231,152759,19861,-18,823,68,285,-1,,
5453,ONTARIO,ON,0,2020/12/28 12:00:00+00,171416,147178,0,4377,0,7632231,0,19861,0,823,0,285,0,,
5468,ONTARIO,ON,4492,2020/12/29 12:00:00+00,175908,151562,4384,4455,78,7632231,0,19891,30,304,-519,285,0,,
5483,ONTARIO,ON,2923,2020/12/30 12:00:00+00,178831,153799,2237,4474,19,7632231,0,20558,667,1177,873,323,38,,
5498,ONTARIO,ON,3328,2020/12/31 12:00:00+00,182159,156012,2213,4530,56,7745118,112887,21617,1059,1235,58,337,14,,
5513,ONTARIO,ON,0,2021/01/01 12:00:00+00,182159,156012,0,4530,0,7745118,0,21617,0,1235,0,337,0,,
5528,ONTARIO,ON,5839,2021/01/02 12:00:00+00,187998,160526,4514,4625,95,7940947,195829,22847,1230,1003,-232,322,-15,,
5543,ONTARIO,ON,2964,2021/01/03 12:00:00+00,190962,162701,2175,4650,25,7990750,49803,23611,764,998,-5,329,7,,
5573,ONTARIO,ON,3270,2021/01/04 12:00:00+00,194232,164775,2074,4679,29,7990750,0,29457,5846,1190,192,333,4,42419,42419
5603,ONTARIO,ON,3128,2021/01/05 12:00:00+00,197360,166790,2015,4730,51,8178105,187355,30570,1113,1347,157,352,19,50030,7611
5648,ONTARIO,ON,3266,2021/01/06 12:00:00+00,200626,169795,3005,4767,37,8229150,51045,30831,261,1463,116,361,9,60380,10350
5663,ONTARIO,ON,3519,2021/01/07 12:00:00+00,204145,172571,2776,4856,89,8294922,65772,31574,743,1472,9,363,2,72631,12251
5678,ONTARIO,ON,4249,2021/01/08 12:00:00+00,208394,175309,2738,4882,26,8366403,71481,33085,1511,1446,-26,369,6,72631,0
5693,ONTARIO,ON,3443,2021/01/09 12:00:00+00,211837,178224,2915,4922,40,8439303,72900,33613,528,1457,11,382,13,103263,30632
5708,ONTARIO,ON,3945,2021/01/10 12:00:00+00,215782,180720,2496,4983,61,8501611,62308,35062,1449,1483,26,388,6,113246,9983
5723,ONTARIO,ON,3338,2021/01/11 12:00:00+00,219120,183476,2756,5012,29,8548014,46403,30632,-4430,1563,80,387,-1,122105,8859
5738,ONTARIO,ON,2903,2021/01/12 12:00:00+00,222023,186829,3353,5053,41,8592816,44802,30141,-491,1701,138,385,-2,133553,11448
5753,ONTARIO,ON,2961,2021/01/13 12:00:00+00,224984,190221,3392,5127,74,8643747,50931,29636,-505,1674,-27,385,0,144784,11231
5768,ONTARIO,ON,3326,2021/01/14 12:00:00+00,228310,193814,3593,5189,62,8714916,71169,29307,-329,1657,-17,388,3,159021,14237
5783,ONTARIO,ON,2998,2021/01/15 12:00:00+00,231308,197194,3380,5289,100,8791388,76472,28825,-482,1647,-10,387,-1,174630,15609
5798,ONTARIO,ON,3056,2021/01/16 12:00:00+00,234364,200406,3212,5340,51,8865263,73875,28618,-207,1632,-15,397,10,189090,14460
5813,ONTARIO,ON,3422,2021/01/17 12:00:00+00,237786,203484,3078,5409,69,8925446,60183,30880,2262,1570,-62,395,-2,200097,11007
5828,ONTARIO,ON,2578,2021/01/18 12:00:00+00,240364,206310,2826,5433,24,8965747,40301,28621,-2259,1571,1,394,-1,209788,9691
5843,ONTARIO,ON,1913,2021/01/19 12:00:00+00,242277,209183,2873,5479,46,9000278,34531,27615,-1006,1626,55,400,6,224134,14346
5858,ONTARIO,ON,2655,2021/01/20 12:00:00+00,244932,212897,3714,5568,89,9054585,54307,26467,-1148,1598,-28,395,-5,237918,13784
5873,ONTARIO,ON,2632,2021/01/21 12:00:00+00,247564,215887,2990,5614,46,9124841,70256,26063,-404,1533,-65,388,-7,253817,15899
5903,ONTARIO,ON,2662,2021/01/22 12:00:00+00,250226,219262,3375,5701,87,9196591,71750,25263,-800,1512,-21,383,-5,264985,11168
5918,ONTARIO,ON,2359,2021/01/23 12:00:00+00,252585,222287,3025,5753,52,9260044,63453,24545,-718,1501,-11,395,12,276146,11161
5933,ONTARIO,ON,2417,2021/01/24 12:00:00+00,255002,225046,2759,5803,50,9308991,48947,24153,-392,1436,-65,392,-3,280573,4427
5948,ONTARIO,ON,1958,2021/01/25 12:00:00+00,256960,227494,2448,5846,43,9344959,35968,23620,-533,1398,-38,397,5,286110,5537
5963,ONTARIO,ON,1740,2021/01/26 12:00:00+00,258700,229755,2261,5909,63,9375676,30717,23036,-584,1466,68,383,-14,295817,9707
5978,ONTARIO,ON,1670,2021/01/27 12:00:00+00,260370,232480,2725,5958,49,9430867,55191,21932,-1104,1382,-84,377,-6,305330,9513
5993,ONTARIO,ON,2093,2021/01/28 12:00:00+00,262463,234971,2491,6014,56,9495531,64664,21478,-454,1338,-44,358,-19,317240,11910
6008,ONTARIO,ON,1837,2021/01/29 12:00:00+00,264300,237871,2900,6072,58,9564571,69040,20357,-1121,1291,-47,360,2,327455,10215
6023,ONTARIO,ON,2063,2021/01/30 12:00:00+00,266363,240494,2623,6145,73,9624165,59594,19724,-633,1273,-18,353,-7,336828,9373
6038,ONTARIO,ON,1848,2021/01/31 12:00:00+00,268211,242807,2313,6188,43,9673517,49352,19216,-508,1159,-114,356,3,339641,2813
6053,ONTARIO,ON,1969,2021/02/01 12:00:00+00,270180,244939,2132,6224,36,9703876,30359,19017,-199,1158,-1,354,-2,341900,2259
6113,ONTARIO,ON,745,2021/02/02 12:00:00+00,270925,247236,2297,6238,14,9732428,28552,17451,-1566,1192,34,341,-13,344615,2715
6128,ONTARIO,ON,1172,2021/02/03 12:00:00+00,272097,248981,1745,6305,67,9784846,52418,16811,-640,1066,-126,336,-5,348331,3716
6143,ONTARIO,ON,1563,2021/02/04 12:00:00+00,273660,250937,1956,6393,88,9849313,64467,16330,-481,1101,35,323,-13,355055,6724
6158,ONTARIO,ON,1670,2021/02/05 12:00:00+00,275330,253170,2233,6438,45,9912023,62710,15819,-511,1043,-58,325,2,362749,7694
6188,ONTARIO,ON,1388,2021/02/06 12:00:00+00,276718,254966,1796,6483,45,9974364,62341,15269,-550,1021,-22,325,0,372666,9917
6218,ONTARIO,ON,1489,2021/02/07 12:00:00+00,278207,256983,2017,6505,22,10026022,51658,14719,-550,926,-95,335,10,379184,6518
6248,ONTARIO,ON,1265,2021/02/08 12:00:00+00,279472,258603,1620,6538,33,10054325,28303,14331,-388,901,-25,335,0,386171,6987
6278,ONTARIO,ON,1022,2021/02/09 12:00:00+00,280494,259991,1388,6555,17,10085123,30798,13948,-383,909,8,318,-17,398633,12462
6308,ONTARIO,ON,1072,2021/02/10 12:00:00+00,281566,261700,1709,6596,41,10137627,52504,13270,-678,948,39,313,-5,412119,13486
6353,ONTARIO,ON,945,2021/02/11 12:00:00+00,282511,263044,1344,6614,18,10206439,68812,12853,-417,883,-65,299,-14,426836,14717
6368,ONTARIO,ON,1076,2021/02/12 12:00:00+00,283587,264459,1415,6632,18,10268451,62012,12496,-357,763,-120,295,-4,442441,15605
6383,ONTARIO,ON,1300,2021/02/13 12:00:00+00,284887,265893,1434,6651,19,10327211,58760,12343,-153,786,23,287,-8,456947,14506
6398,ONTARIO,ON,981,2021/02/14 12:00:00+00,285868,267128,1235,6693,42,10375912,48701,12047,-296,705,-81,292,5,467626,10679
6413,ONTARIO,ON,0,2021/02/15 12:00:00+00,285868,267128,0,6693,0,10375912,0,12047,0,705,0,292,0,467626,0
6428,ONTARIO,ON,1868,2021/02/16 12:00:00+00,287736,269413,2285,6719,26,10433272,57360,11604,-443,742,37,292,0,480377,12751
6443,ONTARIO,ON,847,2021/02/17 12:00:00+00,288583,270869,1456,6729,10,10467249,33977,10985,-619,719,-23,298,6,489484,9107
6458,ONTARIO,ON,1038,2021/02/18 12:00:00+00,289621,272146,1277,6773,44,10523414,56165,10702,-283,758,39,277,-21,501867,12383
6473,ONTARIO,ON,1150,2021/02/19 12:00:00+00,290771,273401,1255,6820,47,10588786,65372,10550,-152,689,-69,269,-8,518834,16967
6488,ONTARIO,ON,1228,2021/02/20 12:00:00+00,291999,274714,1313,6848,28,10645980,57194,10437,-113,699,10,263,-6,540129,21295
6503,ONTARIO,ON,1087,2021/02/21 12:00:00+00,293086,275854,1140,6861,13,10694158,48178,10371,-66,660,-39,277,14,556533,16404
6518,ONTARIO,ON,1058,2021/02/22 12:00:00+00,294144,276937,1083,6872,11,10725321,31163,10335,-36,646,-14,280,3,569455,12922
6533,ONTARIO,ON,975,2021/02/23 12:00:00+00,295119,277939,1002,6884,12,10751300,25979,10296,-39,718,72,283,3,585707,16252
6548,ONTARIO,ON,1054,2021/02/24 12:00:00+00,296173,279230,1291,6893,9,10806152,54852,10050,-246,675,-43,287,4,602848,17141
6563,ONTARIO,ON,1138,2021/02/25 12:00:00+00,297311,280324,1094,6916,23,10872503,66351,10071,21,687,12,283,-4,621960,19112
6578,ONTARIO,ON,1258,2021/02/26 12:00:00+00,298569,281331,1007,6944,28,10936552,64049,10294,223,683,-4,284,1,643765,21805
6593,ONTARIO,ON,1185,2021/02/27 12:00:00+00,299754,282315,984,6960,16,10995968,59416,10479,185,680,-3,276,-8,668104,24339
6608,ONTARIO,ON,1062,2021/02/28 12:00:00+00,300816,283344,1029,6980,20,11045153,49185,10492,13,627,-53,289,13,687271,19167
6623,ONTARIO,ON,1023,2021/03/01 12:00:00+00,301839,284283,939,6986,6,11080168,35015,10570,78,659,32,280,-9,704695,17424
6638,ONTARIO,ON,966,2021/03/02 12:00:00+00,302805,285262,979,6997,11,11110935,30767,10546,-24,677,18,284,4,727021,22326
6653,ONTARIO,ON,958,2021/03/03 12:00:00+00,303763,286352,1090,7014,17,11163548,52613,10397,-149,668,-9,274,-10,754419,27398
6668,ONTARIO,ON,994,2021/03/04 12:00:00+00,304757,287424,1072,7024,10,11229191,65643,10309,-88,649,-19,281,7,784828,30409
6683,ONTARIO,ON,1250,2021/03/05 12:00:00+00,306007,288583,1159,7046,22,11293939,64748,10378,69,643,-6,280,-1,820714,35886
6698,ONTARIO,ON,990,2021/03/06 12:00:00+00,306997,289735,1152,7052,6,11351768,57829,10210,-168,620,-23,278,-2,860412,39698
6713,ONTARIO,ON,1299,2021/03/07 12:00:00+00,308296,290840,1105,7067,15,11398354,46586,10389,179,606,-14,273,-5,890604,30192
6728,ONTARIO,ON,1631,2021/03/08 12:00:00+00,309927,291834,994,7077,10,11436417,38063,11016,627,626,20,282,9,912486,21882
6743,ONTARIO,ON,1185,2021/03/09 12:00:00+00,311112,292806,972,7083,6,11469681,33264,11223,207,689,63,290,8,943533,31047
6758,ONTARIO,ON,1316,2021/03/10 12:00:00+00,312428,294018,1212,7099,16,11523830,54149,11311,88,678,-11,281,-9,978797,35264
6773,ONTARIO,ON,1092,2021/03/11 12:00:00+00,313520,295128,1110,7109,10,11584449,60619,11283,-28,680,2,277,-4,1019407,40610
6788,ONTARIO,ON,1371,2021/03/12 12:00:00+00,314891,296252,1124,7127,18,11649060,64611,11512,229,676,-4,282,5,1062910,43503
6803,ONTARIO,ON,1468,2021/03/13 12:00:00+00,316359,297403,1151,7138,11,11707491,58431,11818,306,689,13,275,-7,1116496,53586
6818,ONTARIO,ON,1747,2021/03/14 12:00:00+00,318106,298570,1167,7153,15,11755109,47618,12383,565,601,-88,282,7,1158355,41859
6848,ONTARIO,ON,1268,2021/03/15 12:00:00+00,319374,299684,1114,7162,9,11789084,33975,12528,145,699,98,298,16,1191553,33198
6863,ONTARIO,ON,1074,2021/03/16 12:00:00+00,320448,300769,1085,7173,11,11817610,28526,12506,-22,761,62,292,-6,1191553,0
6878,ONTARIO,ON,1508,2021/03/17 12:00:00+00,321956,302257,1488,7187,14,11866738,49128,12512,6,741,-20,300,8,1301334,109781
6893,ONTARIO,ON,1553,2021/03/18 12:00:00+00,323509,303493,1236,7202,15,11925298,58560,12814,302,730,-11,304,4,1359453,58119
6908,ONTARIO,ON,1745,2021/03/19 12:00:00+00,325254,304789,1296,7212,10,11981432,56134,13253,439,759,29,309,5,1420599,61146
6923,ONTARIO,ON,1829,2021/03/20 12:00:00+00,327083,306050,1261,7223,11,12033515,52083,13810,557,765,6,302,-7,1480882,60283
6938,ONTARIO,ON,1791,2021/03/21 12:00:00+00,328874,307403,1353,7241,18,12082748,49233,14230,420,760,-5,305,3,1521705,40823
6953,ONTARIO,ON,1699,2021/03/22 12:00:00+00,330573,308578,1175,7244,3,12113837,31089,14571,341,813,53,298,-7,1553040,31335
6968,ONTARIO,ON,1546,2021/03/23 12:00:00+00,332119,309849,1271,7253,9,12146393,32556,15017,446,868,55,324,26,1603699,50659
6983,ONTARIO,ON,1571,2021/03/24 12:00:00+00,333690,311380,1531,7263,10,12198355,51962,15047,30,893,25,333,9,1676150,72451
6998,ONTARIO,ON,2380,2021/03/25 12:00:00+00,336070,312709,1329,7280,17,12258432,60077,16081,1034,894,1,332,-1,1755596,79446
